#acc_paschen_factor density_factor volt density pressure N_not_eqm N_less_eqm N_eqm
2.43563347840562 0.004851166314694686 0.015825059534438933 7.761866103511498e-07 0.004614578932579967 5393 5393 2115
2.6768162053766313 0.01697480098344721 0.04676432714866088 2.7159681573515537e-06 0.01614695393264065 7239 7239 840
2.948765307854855 0.00969776122612353 0.03282881842454712 1.551641796179765e-06 0.00922480940546294 5027 5027 2398
1.0678775271721799 0.017943315499309116 0.01952014010471245 2.8709304798894587e-06 0.017068234793957714 2894 2894 0
1.011642632732317 0.019968274812873943 0.020184131697684512 3.194923970059831e-06 0.018994438511072687 1382 1382 0
2.3653631223868476 0.0154884778977877 0.03835471084443573 2.4781564636460324e-06 0.01473311759862016 8108 8108 428
1.6431091451591484 0.01998633919492939 0.03280738280430413 3.1978142711887027e-06 0.019011621908106634 10500 10500 2
1.065582349006145 0.012171683287784603 0.014223057406700244 1.9474693260455364e-06 0.011578080327551385 5812 5812 0
1.15673936065663 0.014158344446694655 0.017440415976544756 2.265335111471145e-06 0.013467853659443061 6953 6953 0
1.0714338474081315 0.015675797461718544 0.017543908926502767 2.508127593874967e-06 0.014911301741834746 4102 4102 0
